stu_ID,Name,Email,Phone,Company,Joining_Date,Fake_Aadhaar,Salary
5706,Naksh Dixit,nbabu@example.net,02427287426,Setty-Bir,2026-04-16,571175112580,72840
8108,Ayushman Dyal,gsha@example.com,1170386967,Sane Inc,2024-11-13,193881730168,58987
9273,Yutika D’Alia,radha25@example.com,+912503478076,Kakar LLC,2025-10-22,448779830090,108209
3375,Xavier Khosla,pahal32@example.com,+915987110402,Saha-Narang,2023-08-14,913605831884,129106
1755,Rajata Dixit,varsha73@example.org,+916586855606,"Soman, Sarin and Raj",2026-05-14,358688380423,195519
3196,Upkaar Gara,damyanti11@example.net,+919055651405,Guha and Sons,2023-12-23,709038182680,131197
4938,Chaaya Datta,udatta@example.com,4267725763,"Kalla, Raval and Hans",2025-05-19,728408054305,120082
9632,Upkaar Seshadri,nchander@example.net,6439262325,"Mall, Choudhry and Chakrabarti",2024-11-19,581067574269,196921
8918,Tara Sagar,fgoel@example.net,+913647188463,Rajan-Cherian,2024-12-25,546331610085,60505
1829,Yochana Bajaj,ptaneja@example.org,07678486406,Gera-Modi,2024-09-26,576155491237,193255
5345,Kashvi Goswami,faris03@example.net,+911319761544,"Bedi, Kala and Madan",2025-11-25,285762949230,77757
4172,Hredhaan Shenoy,galakritika@example.net,01481090424,Sathe-Murthy,2024-03-10,856129043211,104174
8120,Bimala Bora,aurorashravya@example.com,+919375864480,Bhatt-Narain,2024-01-29,127938885396,166809
1755,Utkarsh Walia,vmaharaj@example.com,08617362419,"Sarma, Deep and Balan",2024-04-25,822263243942,51271
4869,Aryan Agrawal,ekanipant@example.net,8019459688,Dua-Chacko,2024-04-05,133779108898,125834
6635,Darsh Narasimhan,rehaanbhatti@example.net,+917609758087,Doshi-Kale,2023-12-11,098983163991,115256
7284,Arjun Sengupta,karanjanaki@example.net,07940616677,Roy Ltd,2023-08-13,534557245952,81865
4646,Dhruv Roy,jbahl@example.com,7944393725,Khare Ltd,2024-09-15,995416859626,164415
7937,Nimrat Kara,viraj09@example.net,06097539685,"Warrior, Dewan and Shah",2025-12-04,724185854463,91709
7808,Jyoti Vig,zachariahonveer@example.net,+919303090800,Sandal and Sons,2023-12-03,336524280824,193634
3396,Nitara Kothari,reyanshbhargava@example.net,4570576168,"Sachdev, Roy and Garg",2024-06-18,607736949211,64303
7753,Urishilla Sengupta,pborde@example.net,07207417807,Mukhopadhyay-Sabharwal,2025-02-01,196704472627,174033
6790,Rishi Lata,libni66@example.org,+914734443722,Hora-Sahni,2024-07-01,191376410655,93978
6703,Utkarsh Chopra,omkakar@example.org,2678757165,Raju Inc,2025-01-28,375679541217,58740
9762,Vrishti Rajan,yasti36@example.net,07335830520,Narain Ltd,2025-10-11,811547958909,134209
4095,Aarini Nagarajan,nishayohannan@example.org,1052368425,Naidu-Edwin,2026-03-06,164847013635,105870
9771,Nisha Venkatesh,balakrishnanbhavya@example.org,08795894110,"Rao, Thakkar and Sethi",2023-07-17,105514913456,26213
1456,Jason Merchant,jbrahmbhatt@example.net,02060888429,Raval-Chaudhary,2025-02-10,185699442286,165290
4135,Nathaniel Ahuja,soodzilmil@example.org,09694274934,Kashyap Inc,2025-03-16,582319738493,69877
7678,Siddharth Dani,prabhakarpeter@example.net,+915100570868,"Kar, Deo and Subramanian",2025-07-14,512867513527,192790
6529,Vivaan Sule,daliasaksham@example.net,+917998824244,Varma Ltd,2024-12-29,480903686259,83676
9529,Reyansh Hari,gaurangichoudhary@example.net,05885106447,Prakash and Sons,2023-10-26,976025516697,92659
4703,Ekaraj Sethi,upmabora@example.net,08213580722,Kala LLC,2026-05-05,493453742546,76571
9999,George Ranganathan,yashodalata@example.com,6562724501,Karpe-Chana,2023-08-25,772378974442,192917
6401,Kashvi Talwar,meghana01@example.com,+912874774367,Sane-Deep,2024-03-06,069158362579,157436
9415,Yug Murty,falgunikala@example.net,+910036716958,Prabhakar and Sons,2025-07-19,897305794634,85069
3624,Rudra Dhar,krishasathe@example.org,+911323504979,Bava-Nori,2026-02-21,543630962283,199554
6838,Gauri Purohit,nbhakta@example.com,+918625413589,Vig Ltd,2023-08-18,965591279564,156451
9285,Ekanta Singh,vidhilad@example.org,09268365745,Sani Ltd,2024-02-12,367491760469,187237
6635,Diya Kant,deepakakar@example.com,5962948723,Suresh and Sons,2024-10-28,508360903406,165988
8147,Adweta Narayanan,luke26@example.org,+912356745317,"Koshy, Gupta and Sundaram",2026-07-07,993134788818,109066
8317,Chaman Rama,bnaik@example.org,+914376409172,"Sem, Narain and Grover",2024-02-17,442585908761,99441
5282,Ati Talwar,shalogan@example.org,00016271184,Rajagopalan-Merchant,2025-10-27,819500277007,146250
8427,Ishaan Palla,ekavir07@example.com,00426801761,Saha-Walla,2026-03-10,643474196827,53162
5536,Advik Sharaf,raujatin@example.net,2637226510,Chad PLC,2024-05-25,711902296285,121691
8393,Ethan Peri,dalbir29@example.com,4666590685,Borah and Sons,2025-12-01,683459167939,65148
9444,Peter Khosla,djoshi@example.net,3722833005,Sarma-Pau,2026-02-03,717247484590,180378
6699,Ekani Kohli,bhanumatimutti@example.net,+910563600884,"Hayer, Badal and Rattan",2024-02-09,554768911559,44081
4308,Chanchal Sarma,radhakrishnandeepa@example.com,+917859758087,Saran PLC,2024-09-17,609536516457,160128
9547,Yashawini Sekhon,srinivasanyamini@example.net,+915188641815,"Nanda, Bassi and Dhawan",2025-09-11,387893696535,92404
6325,Gautam Das,chandranyatin@example.net,+912058155499,"Ganguly, Bedi and Som",2024-01-03,369961654745,31917
1244,Tanay Raval,bgarde@example.net,+916144199287,"Subramaniam, Kant and Ravi",2023-11-13,916908896949,85088
3197,Mahika Arora,sanaya54@example.org,9792742389,"Seth, Krish and Buch",2024-10-04,540686582455,50232
9591,Pranit Tripathi,kritika14@example.org,06376631952,"Mukherjee, Kurian and Bobal",2025-10-30,745069924642,185949
4329,Anita Chakrabarti,hemangini00@example.org,7551904013,"Dhaliwal, Zachariah and Savant",2025-06-27,449789806375,135510
4295,Hamsini Kala,khegde@example.org,2049748358,"Lala, Sami and Brar",2024-03-07,015744585788,189869
3496,Robert Ravel,rchar@example.com,+918698422622,Parmer and Sons,2025-01-24,034850076465,154459
8543,Advaith Khurana,khareonkar@example.net,+919084724134,Desai Group,2023-11-15,761214622297,163680
4939,Viraj Kuruvilla,waglehemang@example.com,6033965749,Wable Inc,2026-04-10,774280665212,82876
6805,Elijah Nayak,jalsaraj@example.com,0584317185,Kannan and Sons,2024-10-26,958260166235,148842
8302,Yatin Narain,osur@example.net,+916864797253,Natarajan Ltd,2025-10-16,751912591966,198445
7121,Sara Andra,vdutta@example.com,7776267867,Pathak-Ratta,2023-12-15,036309514812,189426
5570,Fiyaz Biswas,benbishakha@example.com,01066074105,Hari-Mann,2024-02-27,474202510985,127774
7227,Mugdha Swamy,jagdishraman@example.com,+912459276511,"Dalal, Narang and Rao",2025-11-13,254538778080,156736
8610,Jalsa Shenoy,geetika32@example.net,+917586608671,Rout Inc,2023-10-06,845299362264,86202
8051,Qushi Dasgupta,chandran10@example.org,1448577898,"Malhotra, Chana and Shan",2025-01-20,399703943995,86529
5972,Robert Kari,farassom@example.com,08595943257,Brar and Sons,2023-11-06,666005698109,151978
1595,Gavin Dubey,basakaadhya@example.com,+915527699365,Gill PLC,2024-09-16,811757517496,67476
8681,Waida Varkey,surimason@example.com,1930887209,Dora-Sarraf,2025-06-15,638718620439,70507
2819,Gautami Goswami,tamannadugar@example.com,05338348703,Kapur LLC,2024-10-17,279701169741,160226
8096,Oeshi Saran,zsavant@example.net,05783918998,Chawla-Chakrabarti,2023-11-04,446969251533,135167
3179,Advay Kashyap,dhingraadweta@example.com,4660209505,Chacko Inc,2026-04-08,114189109087,79938
9243,Falak Baria,tanmayi82@example.org,02495832931,Solanki Inc,2023-07-24,197636688522,61914
1518,Frederick Pandit,karadev@example.org,6311752082,Narasimhan Group,2025-03-23,068470827360,198282
3312,Chameli Bhargava,anika88@example.org,2962706303,"Modi, Dugal and Sehgal",2025-10-07,637141785549,78154
9345,Samuel Chaudry,christophergupta@example.net,+914186640067,"Sankar, Saxena and Setty",2024-05-12,228382892040,153349
2003,Aarini Dayal,yahvisha@example.org,06991165372,Shetty-Swamy,2026-03-11,470444912772,112684
2839,Sudiksha Dutta,vsaxena@example.org,+913066836356,Dhar LLC,2026-05-01,705091366533,186035
7751,Prisha Mitter,venkateshchaitanya@example.com,+916142929229,Jayaraman-Naidu,2023-11-12,121026511989,99360
9492,Mitesh Naik,zilmil54@example.com,06346200891,Patel Group,2023-10-16,460124006724,58059
4331,Turvi Bahl,saksham73@example.net,1104832582,"Suri, Bhavsar and Bassi",2023-12-14,256367225148,109318
3673,Kabir Ganesh,muniqasim@example.org,07124495640,"Atwal, Patil and Wali",2025-09-22,258329187098,147947
7833,Aahana Singhal,bhavani13@example.com,8521101677,Sahni Inc,2025-01-20,059395535117,88293
7676,Victor Mall,nagiazaan@example.com,01786450753,"Sama, Bains and Doshi",2024-06-11,463781303077,196844
9853,Adya Baral,janujagulati@example.net,+916475390304,Bala-Oza,2025-02-20,893730588129,30443
4911,Arjun Kala,ckadakia@example.com,+914551641570,"Wagle, Natarajan and Balay",2026-01-11,747960689147,186394
4286,Anjali Lad,znigam@example.com,3635073234,Krishnan Inc,2023-08-01,553952880944,27280
6728,Mohammed Chaudhary,ijayabarman@example.com,0690445798,Dugar Ltd,2024-10-29,795485210803,166249
4002,Arunima Narasimhan,auppal@example.net,+917798228353,"Sabharwal, Pai and Om",2026-04-20,617179128170,199961
4865,Madhav Dayal,rajanmitali@example.net,+915046888951,Mukhopadhyay-Badal,2025-01-24,867035472683,116857
9459,Hamsini Vyas,idutt@example.org,4171798066,Prabhu-Memon,2023-12-27,535259700867,93129
3972,Kashish Loyal,oviyasingh@example.net,+910826516660,"Sethi, Kanda and Sood",2025-01-17,688703370972,87190
5061,Lakshit Pai,dhritilalla@example.com,3714646160,"Rama, Kumar and Uppal",2026-03-09,560072223392,171240
8135,Nimrat Din,lopachhabra@example.com,+910083778409,"Dave, Raju and Shenoy",2024-02-17,715713580078,90832
1362,Vanya Lata,tristan13@example.org,0498898697,"Narula, Manda and Narayanan",2024-01-21,132914326515,168990
5639,Saumya Chanda,brana@example.net,+914275319347,Kurian-Brar,2026-04-28,111159741303,78756
1740,Qadim Goyal,msengupta@example.org,+913799923372,"Vohra, Magar and Sangha",2024-03-08,529224791551,100153
3747,Vrishti Shenoy,nvala@example.net,05446894989,"Anand, Mander and Nagar",2024-07-13,715973738013,82806
9164,Pranav Kaul,mitali16@example.org,+917530480653,Murthy Group,2025-06-04,172142727645,184837
2490,Kalpit Balasubramanian,indrajit22@example.org,+912810268310,Chhabra-Gopal,2025-11-29,431305257210,109647
3195,Sanya Khare,gbanerjee@example.net,08850416651,"Aurora, Aurora and Desai",2023-07-23,544442870692,176380
9406,Christopher Mutti,krishshere@example.com,+917746614425,Natt and Sons,2026-06-04,104400421383,174265
6395,Wishi Rastogi,ochandran@example.net,03464986091,Nayar-Tailor,2024-01-31,502969867036,83248
6021,Elijah Dayal,omyasagar@example.net,+912021953880,"De, Parekh and Tiwari",2024-06-17,654251714255,140556
4465,Dayita Bassi,jyoti38@example.org,09653055605,"Mangal, Dhillon and Dara",2024-10-18,920589574702,47657
5061,Niharika Doshi,nayakjai@example.com,+918075998883,Vaidya LLC,2025-02-11,087825163991,133064
2493,Amruta Sawhney,framan@example.com,+914113874519,Chana-Sem,2026-05-31,575293022293,120667
9877,Manbir Tella,devansh08@example.org,01428681369,Dutt-D’Alia,2024-04-08,733561611267,158362
8565,Irya Kashyap,mchaudhary@example.net,+913940615392,Anne-Kunda,2024-02-25,491082404974,31240
5123,Harsh Desai,chandawarjas@example.org,08105884129,Morar-Brar,2026-01-18,172704622844,156255
2675,Jack Bhattacharyya,faras32@example.net,3127936389,Chander LLC,2026-05-20,243644900104,104229
9157,Bhanumati Bahri,teerth89@example.com,4518794627,"Mammen, Malhotra and Sane",2024-02-01,628336543207,88567
9746,Chameli Shenoy,labanmall@example.net,3114324099,"Pall, Nadkarni and Prabhakar",2024-07-26,794860371266,149862
5353,Oni Palan,somneelima@example.com,5824052994,Bir LLC,2024-05-13,024633539515,57030
6428,Nirja Kota,mugdha48@example.org,0907913990,Pandit-Panchal,2024-07-21,389312314409,92401
8597,Barkha Padmanabhan,farhan08@example.com,4745886366,Dash-Rajagopal,2024-12-05,163360965134,172031
6575,Ojasvi Vohra,srivastavachatura@example.net,06710814884,Bala-Mistry,2025-05-28,573512692400,162031
8413,Imaran Bawa,mohinibasu@example.net,7114207159,"Choudhury, Tiwari and Ganesh",2024-10-20,084505800306,173418
8766,Mekhala Oak,urvashibiswas@example.com,+913474127610,Basu PLC,2023-07-28,394359130893,61236
6027,Indira Dada,nadkarniveer@example.com,00082172250,"Sundaram, Wali and De",2026-04-06,608137762470,58974
8762,Janani Kari,lzacharia@example.com,+912199229264,"Seth, Vyas and Deo",2025-03-13,305290250518,95003
4183,Dhriti Deep,triveni53@example.com,4383702520,Devi Ltd,2023-10-27,124246711223,136144
2005,Chandresh Singhal,eshana12@example.com,05779137168,Sarkar-Sarma,2025-07-29,385218495110,139575
7057,Alexander Nazareth,raaginitak@example.net,05322805272,Kibe and Sons,2024-09-01,208448743127,68204
5010,Dhruv Viswanathan,solankiaayush@example.com,8428018221,"Varghese, Keer and Datta",2025-01-31,722753619987,63768
2400,Jackson Kulkarni,cchopra@example.org,+913986737808,Tella-Tank,2025-03-28,397784198694,91460
9545,Advay Shetty,xchokshi@example.com,9971021028,Bhardwaj-Sarraf,2024-02-08,672520737868,168612
3599,Imaran Aggarwal,hegdevasana@example.org,06928888028,Mukherjee PLC,2024-12-05,515324555275,30323
4080,Diya Dar,oliverthaker@example.org,+912311764096,"Tiwari, Salvi and Prasad",2024-11-18,480188695939,161540
2741,Utkarsh Walia,raoekantika@example.net,05014471473,"Muni, Narasimhan and Nanda",2024-01-20,567415997746,64439
6657,Ronith Sarkar,tmutti@example.com,+915422623789,"Garde, Chanda and Kala",2024-08-29,447076886877,65017
4967,Maanas Mane,bhaktabhavani@example.org,06428496665,Bedi and Sons,2024-11-11,639152955099,169672
2906,Kamya Dada,warjas47@example.org,02827428280,"Sant, Bains and Nair",2024-11-17,359245640205,184801
5391,Samuel Dash,oscar47@example.org,+919472160315,"Rao, Sandal and Sekhon",2024-06-03,754562021653,40285
4311,Warjas Shukla,divanhemani@example.org,07754827116,"Prasad, Chakraborty and Sinha",2024-12-22,338078578629,87248
4758,Saksham Edwin,kgill@example.net,+910896964100,"Balay, Sankaran and Rao",2025-02-15,491488030809,159346
8750,Noah Solanki,binadugar@example.com,8233354840,Ganesan Group,2024-08-25,113693843516,187646
6104,Robert Ganesh,asarna@example.com,8174724472,"Dugar, Bala and Setty",2025-06-20,414401126216,114682
8184,Nicholas Keer,harrisonkibe@example.org,+910293427870,Devi-Dhawan,2025-10-21,146211691233,190147
7074,Isaac Mittal,amolprabhu@example.com,01762231557,"Bhattacharyya, Venkataraman and Rajan",2024-05-27,438911216516,185686
5539,Azad Ramaswamy,qbarman@example.org,+915701022808,Ramanathan LLC,2025-05-23,355640582310,127841
3101,Reva Bath,joshinihal@example.net,05013036169,"Ganguly, Kamdar and Sathe",2024-07-30,339025259472,173146
3569,Panini Narang,wazir24@example.com,+910795783190,Gokhale Inc,2024-09-03,304459153727,195752
1271,Ubika Palla,jananivenkatesh@example.com,9752571631,Ahluwalia-Bath,2024-04-05,574080951360,101813
9872,Anirudh Bal,bhavani82@example.com,09071975041,"Borra, Jain and Sur",2026-06-22,435148432241,25173
2566,Irya Thakkar,tnagi@example.net,07090335525,"Pillai, Srinivas and Viswanathan",2024-12-13,332719364372,33629
3585,Manan Jhaveri,deoudarsh@example.net,03057977515,Majumdar-Choudhury,2026-03-31,151089743876,130359
5080,Nimrat Kohli,eshana27@example.org,6138170794,Edwin LLC,2024-04-17,079720667929,77105
3202,Lopa Vig,kbuch@example.com,09701137796,Bhalla-Sant,2025-12-13,914742143552,199840
3504,Yashoda Savant,nmurthy@example.org,9425817921,"Mammen, Ahuja and Chaudhry",2025-07-08,363947714213,121223
7896,Jairaj Bava,hemalgopal@example.com,5133633743,Loke Ltd,2024-03-31,896152608491,194526
1178,Tara Nadig,ekiyanigam@example.net,4016881390,"Shere, Naidu and Joshi",2023-07-28,509020230955,138692
4309,Upasna Dhillon,echaudhari@example.com,03333070285,Singh Ltd,2025-12-05,348457147813,76530
1023,Widisha Menon,patricksandal@example.org,03083061200,Khare LLC,2024-12-12,393017788323,181915
1857,Darpan Majumdar,aggarwalkavya@example.net,1044146846,Chakrabarti LLC,2024-03-20,332366069664,90536
1639,Ikshita Joshi,parmarbalvan@example.org,01108178261,Gade-Edwin,2024-03-15,190949390727,81445
5399,Wridesh Lala,hemani57@example.com,+914547010274,"Bala, Parsa and Gera",2025-04-15,640232847660,131798
5997,Rachana Sawhney,guneet44@example.net,07923383572,Raman and Sons,2024-09-14,735109490189,126080
4800,Caleb Shanker,mbhandari@example.net,02071853045,"Maharaj, Pingle and Gole",2024-01-12,669595957218,61458
3450,Reva Sood,zdin@example.com,2232072252,"Khurana, Sanghvi and Gola",2025-08-18,183056975648,64912
4897,Vamakshi Ghosh,rayaanramakrishnan@example.net,03089606495,"Loyal, Sidhu and Devi",2025-08-10,199652858781,103204
4946,Yatan Banerjee,fitangoel@example.com,8841195873,Madan Ltd,2025-08-31,214715542236,183215
1837,Hardik Bhakta,anitauppal@example.com,+912693130127,Swamy-Randhawa,2024-12-15,721349254905,58582
1413,Dominic Ahluwalia,balendrakant@example.net,9487810620,Bala Group,2024-08-27,756209837456,75913
5734,Ayush Gour,snigam@example.net,04841772792,Chaudry LLC,2025-04-26,246769463255,126731
8117,Idika Verma,hayreanya@example.org,+916924790593,Murthy LLC,2026-07-01,014921642727,33545
1004,Sanaya Walla,dedwin@example.net,02958944573,"Balakrishnan, Toor and Thaker",2025-09-04,288168944609,32705
2655,Riya Lall,csood@example.com,+915968374651,Uppal Ltd,2024-11-14,244706245855,45984
9348,Anvi Borde,osoman@example.com,07821415860,Acharya-Char,2023-08-26,998490086011,82657
3775,Chatresh Wagle,wbath@example.org,+910462686998,Swamy Inc,2024-07-25,767579427553,136690
1265,Deepa Tella,ypillai@example.com,08374240290,Lad LLC,2024-05-04,663429002239,112558
2354,Udant Kale,samuelbasak@example.net,2975707160,Kade-Rajagopal,2024-06-01,261450890816,139858
9816,Mekhala Bhandari,zarnadalal@example.net,+911799509702,Comar and Sons,2025-10-18,000453732708,152138
5473,Amara Peri,hshere@example.org,+914322134095,Thakur PLC,2023-12-06,741892831786,150651
8805,Pranit Arora,harshil06@example.com,+916090911596,Chopra and Sons,2025-11-04,486233238464,40823
4492,Ishwar Ranganathan,rohan32@example.org,4177293053,"Gandhi, Narula and Kara",2026-01-06,958502591890,150125
8647,Girish Vig,pallatimothy@example.com,02892850824,Srinivas and Sons,2025-10-08,137052833264,133970
9975,Hritik Baral,tamannathakkar@example.com,09546635946,"Tata, Morar and Sarma",2024-02-01,599765655390,128245
3204,Sachi Sandal,kuruvillayashvi@example.org,+916332600184,"Mane, Parmar and Ranganathan",2026-06-12,916822513116,152949
4446,Nidra Arora,schacko@example.net,+914894965224,"Kala, Kibe and Dada",2025-11-08,943259479478,61805
3727,Eiravati Rattan,mmannan@example.com,+918234161636,"Narayan, Kala and Handa",2025-02-01,355353216224,169002
9315,Krishna Dugal,cgill@example.com,+914465782850,Trivedi-Kale,2024-07-28,401165536549,59531
3058,Saumya Sachdeva,idugar@example.org,0164311293,"Venkataraman, Rama and Sandhu",2024-03-13,288585845338,190764
9547,Amol Dutt,nsodhi@example.org,0171253293,Mander-Handa,2024-09-30,854574679601,126952
8134,Zashil Mall,turvitata@example.org,4481936388,"Lala, Rege and Mall",2024-11-03,559505981551,59096
